img,model,N_data,acc,time
16092301,MiniBatchKMeans,7.0,0.6610169491525424,5.964
16092301,MiniBatchKMeans,5.0,0.6610169491525424,7.818
16092301,MiniBatchKMeans,4.0,0.5593220338983051,6.489
16092301,MiniBatchKMeans,2.0,0.6101694915254238,10.345
16092301,KMeans,1400.0,0.6610169491525424,149.727
16092301,KMeans,700.0,0.6610169491525424,141.426
16092301,KMeans,350.0,0.6610169491525424,145.247
16092301,KMeans,280.0,0.6610169491525424,254.769
16092301,KMeans,200.0,0.6610169491525424,177.449
16092301,KMeans,175.0,0.6610169491525424,146.179
16092301,KMeans,140.0,0.6610169491525424,96.293
16092301,KMeans,100.0,0.6610169491525424,11.133
16092301,KMeans,70.0,0.6610169491525424,21.984
16092301,KMeans,56.0,0.6610169491525424,14.028
16092301,KMeans,50.0,0.6610169491525424,12.355
16092301,KMeans,40.0,0.6610169491525424,12.165
16092301,KMeans,35.0,0.6610169491525424,12.104
16092301,KMeans,28.0,0.6610169491525424,11.436
16092301,KMeans,25.0,0.6610169491525424,10.995
16092301,KMeans,20.0,0.6610169491525424,11.915
16092301,KMeans,14.0,0.6610169491525424,12.023
16092301,KMeans,10.0,0.6610169491525424,12.139
16092301,KMeans,8.0,0.6610169491525424,10.682
16092301,KMeans,7.0,0.6610169491525424,11.616
16092301,KMeans,5.0,0.6271186440677966,10.067
16092301,KMeans,4.0,0.6610169491525424,9.78
16092301,KMeans,2.0,0.6101694915254238,10.833
16092301,SpectralClustering,1400.0,0.6440677966101694,13.932
16092301,SpectralClustering,700.0,0.6440677966101696,16.515
16092301,SpectralClustering,350.0,0.6440677966101694,15.1
16092301,SpectralClustering,280.0,0.6440677966101694,16.797
16092301,SpectralClustering,200.0,0.6440677966101694,14.514
16092301,SpectralClustering,175.0,0.6610169491525424,14.889
16092301,SpectralClustering,140.0,0.6610169491525424,14.57
16092301,SpectralClustering,100.0,0.6610169491525424,14.615
16092301,SpectralClustering,70.0,0.6610169491525424,12.8
16092301,SpectralClustering,56.0,0.6610169491525424,12.975
16092301,SpectralClustering,50.0,0.6610169491525424,13.217
16092301,SpectralClustering,40.0,0.6610169491525424,13.828
16092301,SpectralClustering,35.0,0.6610169491525424,13.515
16092301,SpectralClustering,28.0,0.6610169491525424,13.944
16092301,SpectralClustering,25.0,0.6610169491525424,13.022
16092301,SpectralClustering,20.0,0.6610169491525424,14.277
16092301,SpectralClustering,14.0,0.6610169491525424,13.38
16092301,SpectralClustering,10.0,0.6610169491525424,14.489
16092301,SpectralClustering,8.0,0.6610169491525424,14.163
16092301,SpectralClustering,7.0,0.6610169491525424,13.503
16092301,SpectralClustering,5.0,0.6271186440677966,13.727
16092301,SpectralClustering,4.0,0.6610169491525424,12.449
16092301,SpectralClustering,2.0,0.6101694915254237,13.036
16092301,Birch,1400.0,0.5423728813559322,25.451
16092301,Birch,700.0,0.5423728813559322,23.773
16092301,Birch,350.0,0.5423728813559322,20.497
16092301,Birch,280.0,0.5423728813559322,21.519
16092301,Birch,200.0,0.5423728813559322,24.793
16092301,Birch,175.0,0.5423728813559322,17.618
16092301,Birch,140.0,0.5423728813559322,18.154
16092301,Birch,100.0,0.5423728813559322,17.694
16092301,Birch,70.0,0.5423728813559322,17.659
16092301,Birch,56.0,0.5423728813559322,8.357
16092301,Birch,50.0,0.5423728813559322,4.536
16092301,Birch,40.0,0.5423728813559322,4.839
16092301,Birch,35.0,0.5423728813559322,4.429
16092301,Birch,28.0,0.5423728813559322,4.438
16092301,Birch,25.0,0.5423728813559322,4.591
16092301,Birch,20.0,0.5423728813559322,4.375
16092301,Birch,14.0,0.5084745762711864,4.339
16092301,Birch,10.0,0.6440677966101694,4.505
16092301,Birch,8.0,0.6610169491525424,4.058
16092301,Birch,7.0,0.6440677966101694,3.118
16092301,Birch,5.0,0.6610169491525424,3.105
16092301,Birch,4.0,0.6610169491525424,2.995
16092301,Birch,2.0,0.6101694915254238,3.011
16092301,AgglomerativeClustering,1400.0,0.5423728813559322,2.324
16092301,AgglomerativeClustering,700.0,0.5423728813559322,1.227
16092301,AgglomerativeClustering,350.0,0.5423728813559322,0.828
16092301,AgglomerativeClustering,280.0,0.5423728813559322,0.766
16092301,AgglomerativeClustering,200.0,0.5423728813559322,0.787
16092301,AgglomerativeClustering,175.0,0.5423728813559322,0.635
16092301,AgglomerativeClustering,140.0,0.5423728813559322,0.607
16092301,AgglomerativeClustering,100.0,0.5423728813559322,0.517
16092301,AgglomerativeClustering,70.0,0.5423728813559322,0.741
16092301,AgglomerativeClustering,56.0,0.5423728813559322,0.76
16092301,AgglomerativeClustering,50.0,0.5423728813559322,0.492
16092301,AgglomerativeClustering,40.0,0.5423728813559322,0.47
16092301,AgglomerativeClustering,35.0,0.5423728813559322,0.43
16092301,AgglomerativeClustering,28.0,0.5423728813559322,0.416
16092301,AgglomerativeClustering,25.0,0.5423728813559322,0.512
16092301,AgglomerativeClustering,20.0,0.5423728813559322,0.412
16092301,AgglomerativeClustering,14.0,0.5084745762711864,0.436
16092301,AgglomerativeClustering,10.0,0.6440677966101694,0.389
16092301,AgglomerativeClustering,8.0,0.6610169491525424,0.382
16092301,AgglomerativeClustering,7.0,0.6440677966101694,0.469
16092301,AgglomerativeClustering,5.0,0.6610169491525424,0.421
16092301,AgglomerativeClustering,4.0,0.6440677966101694,0.378
16092301,AgglomerativeClustering,2.0,0.5084745762711864,0.385
16092501,MiniBatchKMeans,1400.0,0.7432432432432432,135.594
16092501,MiniBatchKMeans,700.0,0.7432432432432432,137.55
16092501,MiniBatchKMeans,350.0,0.7432432432432432,126.704
16092501,MiniBatchKMeans,280.0,0.7297297297297297,133.184
16092501,MiniBatchKMeans,200.0,0.5675675675675675,133.844
16092501,MiniBatchKMeans,175.0,0.7432432432432432,143.891
16092501,MiniBatchKMeans,140.0,0.7432432432432432,169.04
16092501,MiniBatchKMeans,100.0,0.7432432432432432,14.596
16092501,MiniBatchKMeans,70.0,0.7432432432432432,6.571
16092501,MiniBatchKMeans,56.0,0.7432432432432432,6.658
16092501,MiniBatchKMeans,50.0,0.7702702702702703,9.936
16092501,MiniBatchKMeans,40.0,0.7432432432432432,10.815
16092501,MiniBatchKMeans,35.0,0.7432432432432432,5.778
16092501,MiniBatchKMeans,28.0,0.7567567567567568,5.933
16092501,MiniBatchKMeans,25.0,0.7432432432432432,6.647
16092501,MiniBatchKMeans,20.0,0.7432432432432432,7.526
16092501,MiniBatchKMeans,14.0,0.6351351351351351,7.637
16092501,MiniBatchKMeans,10.0,0.6216216216216216,10.248
16092501,MiniBatchKMeans,8.0,0.7297297297297297,7.418
16092501,MiniBatchKMeans,7.0,0.7432432432432432,6.054
16092501,MiniBatchKMeans,5.0,0.7432432432432432,6.009
16092501,MiniBatchKMeans,4.0,0.7432432432432432,8.116
16092501,MiniBatchKMeans,2.0,0.7432432432432432,10.416
16092501,KMeans,1400.0,0.7432432432432432,126.657
16092501,KMeans,700.0,0.7432432432432432,181.222
16092501,KMeans,350.0,0.7432432432432432,149.904
16092501,KMeans,280.0,0.7432432432432432,122.412
16092501,KMeans,200.0,0.7432432432432432,89.895
16092501,KMeans,175.0,0.7432432432432432,93.062
16092501,KMeans,140.0,0.7432432432432432,93.619
16092501,KMeans,100.0,0.7432432432432432,92.121
16092501,KMeans,70.0,0.7432432432432432,16.06
16092501,KMeans,56.0,0.7432432432432432,12.368
16092501,KMeans,50.0,0.7432432432432432,11.061
16092501,KMeans,40.0,0.7432432432432432,13.488
16092501,KMeans,35.0,0.7432432432432432,9.778
16092501,KMeans,28.0,0.7432432432432432,10.156
16092501,KMeans,25.0,0.7432432432432432,11.562
16092501,KMeans,20.0,0.7432432432432432,11.106
16092501,KMeans,14.0,0.7432432432432432,9.525
16092501,KMeans,10.0,0.7432432432432432,10.777
16092501,KMeans,8.0,0.7432432432432432,12.223
16092501,KMeans,7.0,0.7432432432432432,10.434
16092501,KMeans,5.0,0.7432432432432432,9.567
16092501,KMeans,4.0,0.7432432432432432,10.12
16092501,KMeans,2.0,0.7432432432432432,10.832
16092501,SpectralClustering,1400.0,0.7162162162162162,11.876
16092501,SpectralClustering,700.0,0.7297297297297297,15.317
16092501,SpectralClustering,350.0,0.7297297297297297,13.791
16092501,SpectralClustering,280.0,0.7297297297297297,13.79
16092501,SpectralClustering,200.0,0.7297297297297297,13.149
16092501,SpectralClustering,175.0,0.7297297297297297,13.171
16092501,SpectralClustering,140.0,0.7297297297297297,13.009
16092501,SpectralClustering,100.0,0.7297297297297297,12.551
16092501,SpectralClustering,70.0,0.7297297297297297,12.229
16092501,SpectralClustering,56.0,0.7297297297297297,12.1
16092501,SpectralClustering,50.0,0.7432432432432432,12.052
16092501,SpectralClustering,40.0,0.7432432432432432,12.185
16092501,SpectralClustering,35.0,0.7432432432432432,12.462
16092501,SpectralClustering,28.0,0.7432432432432432,12.025
16092501,SpectralClustering,25.0,0.7432432432432432,11.581
16092501,SpectralClustering,20.0,0.7432432432432432,11.921
16092501,SpectralClustering,14.0,0.7432432432432432,11.848
16092501,SpectralClustering,10.0,0.7432432432432432,12.461
16092501,SpectralClustering,8.0,0.7432432432432432,11.737
16092501,SpectralClustering,7.0,0.7432432432432432,11.704
16092501,SpectralClustering,5.0,0.7432432432432432,13.198
16092501,SpectralClustering,4.0,0.7432432432432432,12.798
16092501,SpectralClustering,2.0,0.7432432432432432,60.973
16092501,Birch,1400.0,0.7432432432432432,24.408
16092501,Birch,700.0,0.7432432432432432,117.266
16092501,Birch,350.0,0.7297297297297297,60.61
16092501,Birch,280.0,0.7297297297297297,61.589
16092501,Birch,200.0,0.7297297297297297,41.584
16092501,Birch,175.0,0.7297297297297297,28.903
16092501,Birch,140.0,0.7297297297297297,30.396
16092501,Birch,100.0,0.7297297297297297,15.765
16092501,Birch,70.0,0.7297297297297297,8.518
16092501,Birch,56.0,0.7297297297297297,8.396
16092501,Birch,50.0,0.7297297297297297,8.549
16092501,Birch,40.0,0.7297297297297297,8.147
16092501,Birch,35.0,0.7297297297297297,8.27
16092501,Birch,28.0,0.7297297297297297,8.33
16092501,Birch,25.0,0.7297297297297297,7.223
16092501,Birch,20.0,0.7297297297297297,8.199
16092501,Birch,14.0,0.7297297297297297,7.054
16092501,Birch,10.0,0.7432432432432432,7.819
16092501,Birch,8.0,0.7297297297297297,6.807
16092501,Birch,7.0,0.7297297297297297,4.685
16092501,Birch,5.0,0.7297297297297297,4.781
16092501,Birch,4.0,0.7432432432432432,3.538
16092501,Birch,2.0,0.7297297297297297,3.343
16092501,AgglomerativeClustering,1400.0,0.7432432432432432,3.302
16092501,AgglomerativeClustering,700.0,0.7432432432432432,1.774
16092501,AgglomerativeClustering,350.0,0.7297297297297297,1.117
16092501,AgglomerativeClustering,280.0,0.7297297297297297,0.984
16092501,AgglomerativeClustering,200.0,0.7297297297297297,0.831
16092501,AgglomerativeClustering,175.0,0.7297297297297297,0.779
16092501,AgglomerativeClustering,140.0,0.7297297297297297,0.745
16092501,AgglomerativeClustering,100.0,0.7297297297297297,0.641
16092501,AgglomerativeClustering,70.0,0.7297297297297297,0.579
16092501,AgglomerativeClustering,56.0,0.7297297297297297,0.548
16092501,AgglomerativeClustering,50.0,0.7297297297297297,0.707
16092501,AgglomerativeClustering,40.0,0.7297297297297297,0.524
16092501,AgglomerativeClustering,35.0,0.7297297297297297,0.503
16092501,AgglomerativeClustering,28.0,0.7297297297297297,0.515
16092501,AgglomerativeClustering,25.0,0.7297297297297297,0.479
16092501,AgglomerativeClustering,20.0,0.7297297297297297,0.468
16092501,AgglomerativeClustering,14.0,0.7297297297297297,0.455
16092501,AgglomerativeClustering,10.0,0.7432432432432432,0.505
16092501,AgglomerativeClustering,8.0,0.7297297297297297,0.445
16092501,AgglomerativeClustering,7.0,0.7297297297297297,0.442
16092501,AgglomerativeClustering,5.0,0.7432432432432432,0.435
16092501,AgglomerativeClustering,4.0,0.7432432432432432,0.437
16092501,AgglomerativeClustering,2.0,0.7297297297297297,0.438
16092801,MiniBatchKMeans,1400.0,0.9,139.162
16092801,MiniBatchKMeans,700.0,0.92,142.568
16092801,MiniBatchKMeans,350.0,0.9,147.731
16092801,MiniBatchKMeans,280.0,0.9,150.316
16092801,MiniBatchKMeans,200.0,0.9,129.75
16092801,MiniBatchKMeans,175.0,0.92,6.177
16092801,MiniBatchKMeans,140.0,0.9,6.021
16092801,MiniBatchKMeans,100.0,0.92,6.376
16092801,MiniBatchKMeans,70.0,0.92,7.467
16092801,MiniBatchKMeans,56.0,0.92,6.919
16092801,MiniBatchKMeans,50.0,0.9,6.149
16092801,MiniBatchKMeans,40.0,0.9,6.127
16092801,MiniBatchKMeans,35.0,0.9,5.873
16092801,MiniBatchKMeans,28.0,0.92,19.857
16092801,MiniBatchKMeans,25.0,0.9,7.383
16092801,MiniBatchKMeans,20.0,0.9,12.802
16092801,MiniBatchKMeans,14.0,0.92,8.115
16092801,MiniBatchKMeans,10.0,0.86,22.824
16092801,MiniBatchKMeans,8.0,0.86,9.249
16092801,MiniBatchKMeans,7.0,0.88,6.058
16092801,MiniBatchKMeans,5.0,0.82,9.795
16092801,MiniBatchKMeans,4.0,0.86,6.906
16092801,MiniBatchKMeans,2.0,0.74,5.747
16092801,KMeans,1400.0,0.9,122.73
16092801,KMeans,700.0,0.92,145.639
16092801,KMeans,350.0,0.9,186.053
16092801,KMeans,280.0,0.9,136.597
16092801,KMeans,200.0,0.9,138.074
16092801,KMeans,175.0,0.9,62.134
16092801,KMeans,140.0,0.9,36.702
16092801,KMeans,100.0,0.9,10.453
16092801,KMeans,70.0,0.9,10.325
16092801,KMeans,56.0,0.9,10.658
16092801,KMeans,50.0,0.9,10.16
16092801,KMeans,40.0,0.9,9.818
16092801,KMeans,35.0,0.9,10.031
16092801,KMeans,28.0,0.9,10.296
16092801,KMeans,25.0,0.9,10.878
16092801,KMeans,20.0,0.9,9.297
16092801,KMeans,14.0,0.92,11.322
16092801,KMeans,10.0,0.86,10.774
16092801,KMeans,8.0,0.86,10.346
16092801,KMeans,7.0,0.88,8.845
16092801,KMeans,5.0,0.8200000000000001,9.582
16092801,KMeans,4.0,0.86,9.58
16092801,KMeans,2.0,0.74,9.902
16092801,SpectralClustering,1400.0,0.86,12.375
16092801,SpectralClustering,700.0,0.86,14.013
16092801,SpectralClustering,350.0,0.9,13.667
16092801,SpectralClustering,280.0,0.9,14.148
16092801,SpectralClustering,200.0,0.9,17.106
16092801,SpectralClustering,175.0,0.9,15.471
16092801,SpectralClustering,140.0,0.9,14.369
16092801,SpectralClustering,100.0,0.9,14.827
16092801,SpectralClustering,70.0,0.9,14.265
16092801,SpectralClustering,56.0,0.9,13.78
16092801,SpectralClustering,50.0,0.9,94.101
16092801,SpectralClustering,40.0,0.9,16.388
16092801,SpectralClustering,35.0,0.9,13.034
16092801,SpectralClustering,28.0,0.9,13.088
16092801,SpectralClustering,25.0,0.9,11.718
16092801,SpectralClustering,20.0,0.88,14.099
16092801,SpectralClustering,14.0,0.9,12.638
16092801,SpectralClustering,10.0,0.86,12.635
16092801,SpectralClustering,8.0,0.86,13.999
16092801,SpectralClustering,7.0,0.88,11.781
16092801,SpectralClustering,5.0,0.86,11.98
16092801,SpectralClustering,4.0,0.86,13.49
16092801,SpectralClustering,2.0,0.74,12.363
16092801,Birch,1400.0,0.92,22.417
16092801,Birch,700.0,0.92,23.483
16092801,Birch,350.0,0.92,33.267
16092801,Birch,280.0,0.92,39.754
16092801,Birch,200.0,0.92,38.024
16092801,Birch,175.0,0.92,17.893
16092801,Birch,140.0,0.92,20.696
16092801,Birch,100.0,0.92,15.304
16092801,Birch,70.0,0.92,15.256
16092801,Birch,56.0,0.92,3.355
16092801,Birch,50.0,0.92,3.098
16092801,Birch,40.0,0.92,2.939
16092801,Birch,35.0,0.92,3.12
16092801,Birch,28.0,0.92,2.991
16092801,Birch,25.0,0.92,2.873
16092801,Birch,20.0,0.92,2.936
16092801,Birch,14.0,0.92,2.855
16092801,Birch,10.0,0.84,2.84
16092801,Birch,8.0,0.88,2.857
16092801,Birch,7.0,0.82,2.726
16092801,Birch,5.0,0.82,2.674
16092801,Birch,4.0,0.6599999999999999,2.581
16092801,Birch,2.0,0.6599999999999999,2.541
16092801,AgglomerativeClustering,1400.0,0.92,1.896
16092801,AgglomerativeClustering,700.0,0.92,0.967
16092801,AgglomerativeClustering,350.0,0.92,0.722
16092801,AgglomerativeClustering,280.0,0.92,0.612
16092801,AgglomerativeClustering,200.0,0.92,0.536
16092801,AgglomerativeClustering,175.0,0.92,0.511
16092801,AgglomerativeClustering,140.0,0.92,0.5
16092801,AgglomerativeClustering,100.0,0.92,0.443
16092801,AgglomerativeClustering,70.0,0.92,0.411
16092801,AgglomerativeClustering,56.0,0.92,0.416
16092801,AgglomerativeClustering,50.0,0.92,0.513
16092801,AgglomerativeClustering,40.0,0.92,0.382
16092801,AgglomerativeClustering,35.0,0.92,0.375
16092801,AgglomerativeClustering,28.0,0.92,0.365
16092801,AgglomerativeClustering,25.0,0.92,0.362
16092801,AgglomerativeClustering,20.0,0.92,0.357
16092801,AgglomerativeClustering,14.0,0.92,0.352
16092801,AgglomerativeClustering,10.0,0.84,0.349
16092801,AgglomerativeClustering,8.0,0.88,0.349
16092801,AgglomerativeClustering,7.0,0.88,0.345
16092801,AgglomerativeClustering,5.0,0.82,0.343
16092801,AgglomerativeClustering,4.0,0.86,0.343
16092801,AgglomerativeClustering,2.0,0.74,0.364
16093001,MiniBatchKMeans,1400.0,0.5483870967741935,137.342
16093001,MiniBatchKMeans,700.0,0.5161290322580645,130.216
16093001,MiniBatchKMeans,350.0,0.5483870967741935,130.179
16093001,MiniBatchKMeans,280.0,0.5483870967741935,131.776
16093001,MiniBatchKMeans,200.0,0.5483870967741935,132.666
16093001,MiniBatchKMeans,175.0,0.5161290322580645,134.809
16093001,MiniBatchKMeans,140.0,0.5483870967741935,16.633
16093001,MiniBatchKMeans,100.0,0.5161290322580645,9.706
16093001,MiniBatchKMeans,70.0,0.5483870967741935,6.884
16093001,MiniBatchKMeans,56.0,0.5483870967741935,6.5
16093001,MiniBatchKMeans,50.0,0.5,5.763
16093001,MiniBatchKMeans,40.0,0.5,5.944
16093001,MiniBatchKMeans,35.0,0.5,6.15
16093001,MiniBatchKMeans,28.0,0.5483870967741935,5.643
16093001,MiniBatchKMeans,25.0,0.5161290322580645,11.231
16093001,MiniBatchKMeans,20.0,0.5,6.092
16093001,MiniBatchKMeans,14.0,0.5161290322580645,7.37
16093001,MiniBatchKMeans,10.0,0.5483870967741935,7.234
16093001,MiniBatchKMeans,8.0,0.532258064516129,9.201
16093001,MiniBatchKMeans,7.0,0.5967741935483871,7.122
16093001,MiniBatchKMeans,5.0,0.532258064516129,7.664
16093001,MiniBatchKMeans,4.0,0.564516129032258,8.04
16093001,MiniBatchKMeans,2.0,0.5967741935483871,6.663
16093001,KMeans,1400.0,0.5483870967741935,135.509
16093001,KMeans,700.0,0.5483870967741935,155.418
16093001,KMeans,350.0,0.5483870967741935,175.478
16093001,KMeans,280.0,0.5483870967741935,148.803
16093001,KMeans,200.0,0.5483870967741935,154.057
16093001,KMeans,175.0,0.5483870967741935,124.482
16093001,KMeans,140.0,0.5483870967741935,97.194
16093001,KMeans,100.0,0.5483870967741935,12.77
16093001,KMeans,70.0,0.5483870967741935,12.406
16093001,KMeans,56.0,0.5483870967741935,10.821
16093001,KMeans,50.0,0.5483870967741935,11.482
16093001,KMeans,40.0,0.5483870967741935,11.269
16093001,KMeans,35.0,0.5483870967741935,11.76
16093001,KMeans,28.0,0.5483870967741935,11.65
16093001,KMeans,25.0,0.5483870967741935,11.888
16093001,KMeans,20.0,0.5483870967741935,11.385
16093001,KMeans,14.0,0.5483870967741935,12.101
16093001,KMeans,10.0,0.5483870967741935,10.5
16093001,KMeans,8.0,0.5483870967741935,9.881
16093001,KMeans,7.0,0.5806451612903226,11.009
16093001,KMeans,5.0,0.532258064516129,10.715
16093001,KMeans,4.0,0.532258064516129,11.932
16093001,KMeans,2.0,0.5483870967741935,9.508
16093001,SpectralClustering,1400.0,0.5161290322580645,13.494
16093001,SpectralClustering,700.0,0.5161290322580645,16.117
16093001,SpectralClustering,350.0,0.5,14.674
16093001,SpectralClustering,280.0,0.5,14.408
16093001,SpectralClustering,200.0,0.5,13.803
16093001,SpectralClustering,175.0,0.5,15.686
16093001,SpectralClustering,140.0,0.5,15.304
16093001,SpectralClustering,100.0,0.5161290322580645,13.353
16093001,SpectralClustering,70.0,0.5483870967741935,13.391
16093001,SpectralClustering,56.0,0.5483870967741935,13.262
16093001,SpectralClustering,50.0,0.5483870967741935,13.022
16093001,SpectralClustering,40.0,0.5483870967741935,13.611
16093001,SpectralClustering,35.0,0.5483870967741935,13.562
16093001,SpectralClustering,28.0,0.5483870967741935,16.071
16093001,SpectralClustering,25.0,0.5483870967741935,13.469
16093001,SpectralClustering,20.0,0.5483870967741935,13.677
16093001,SpectralClustering,14.0,0.5483870967741935,13.647
16093001,SpectralClustering,10.0,0.5483870967741935,13.808
16093001,SpectralClustering,8.0,0.5483870967741935,12.845
16093001,SpectralClustering,7.0,0.5645161290322581,14.185
16093001,SpectralClustering,5.0,0.532258064516129,12.79
16093001,SpectralClustering,4.0,0.532258064516129,13.218
16093001,SpectralClustering,2.0,0.5483870967741935,12.779
16093001,Birch,1400.0,0.5161290322580645,32.663
16093001,Birch,700.0,0.5161290322580645,27.16
16093001,Birch,350.0,0.5161290322580645,25.447
16093001,Birch,280.0,0.5161290322580645,24.383
16093001,Birch,200.0,0.5161290322580645,35.536
16093001,Birch,175.0,0.5161290322580645,27.557
16093001,Birch,140.0,0.5161290322580645,21.311
16093001,Birch,100.0,0.5161290322580645,21.32
16093001,Birch,70.0,0.5161290322580645,7.45
16093001,Birch,56.0,0.5161290322580645,4.765
16093001,Birch,50.0,0.5161290322580645,5.038
16093001,Birch,40.0,0.5161290322580645,4.668
16093001,Birch,35.0,0.5161290322580645,4.647
16093001,Birch,28.0,0.5161290322580645,4.635
16093001,Birch,25.0,0.5161290322580645,4.76
16093001,Birch,20.0,0.5161290322580645,4.778
16093001,Birch,14.0,0.5161290322580645,4.642
16093001,Birch,10.0,0.5161290322580645,4.429
16093001,Birch,8.0,0.5161290322580645,4.438
16093001,Birch,7.0,0.5161290322580645,4.416
16093001,Birch,5.0,0.532258064516129,4.317
16093001,Birch,4.0,0.5161290322580645,4.202
16093001,Birch,2.0,0.5161290322580645,2.986
16093001,AgglomerativeClustering,1400.0,0.5161290322580645,2.513
16093001,AgglomerativeClustering,700.0,0.5161290322580645,1.359
16093001,AgglomerativeClustering,350.0,0.5161290322580645,0.881
16093001,AgglomerativeClustering,280.0,0.5161290322580645,0.784
16093001,AgglomerativeClustering,200.0,0.5161290322580645,0.678
16093001,AgglomerativeClustering,175.0,0.5161290322580645,0.641
16093001,AgglomerativeClustering,140.0,0.5161290322580645,0.594
16093001,AgglomerativeClustering,100.0,0.5161290322580645,0.537
16093001,AgglomerativeClustering,70.0,0.5161290322580645,0.496
16093001,AgglomerativeClustering,56.0,0.5161290322580645,0.474
16093001,AgglomerativeClustering,50.0,0.5161290322580645,0.548
16093001,AgglomerativeClustering,40.0,0.5161290322580645,0.463
16093001,AgglomerativeClustering,35.0,0.5161290322580645,0.442
16093001,AgglomerativeClustering,28.0,0.5161290322580645,0.433
16093001,AgglomerativeClustering,25.0,0.5161290322580645,0.442
16093001,AgglomerativeClustering,20.0,0.5161290322580645,0.416
16093001,AgglomerativeClustering,14.0,0.5161290322580645,0.41
16093001,AgglomerativeClustering,10.0,0.5161290322580645,0.4
16093001,AgglomerativeClustering,8.0,0.5161290322580645,0.413
16093001,AgglomerativeClustering,7.0,0.5161290322580645,0.397
16093001,AgglomerativeClustering,5.0,0.532258064516129,0.394
16093001,AgglomerativeClustering,4.0,0.5161290322580645,0.388
16093001,AgglomerativeClustering,2.0,0.5161290322580645,0.396
16093201,MiniBatchKMeans,1400.0,0.7804878048780488,135.772
16093201,MiniBatchKMeans,700.0,0.7804878048780488,148.751
16093201,MiniBatchKMeans,350.0,0.7073170731707317,135.854
16093201,MiniBatchKMeans,280.0,0.7804878048780488,132.552
16093201,MiniBatchKMeans,200.0,0.7073170731707317,6.137
16093201,MiniBatchKMeans,175.0,0.7804878048780488,8.015
16093201,MiniBatchKMeans,140.0,0.7804878048780488,6.04
16093201,MiniBatchKMeans,100.0,0.7073170731707317,19.931
16093201,MiniBatchKMeans,70.0,0.7804878048780488,9.173
16093201,MiniBatchKMeans,56.0,0.7073170731707317,6.445
16093201,MiniBatchKMeans,50.0,0.7073170731707317,12.241
16093201,MiniBatchKMeans,40.0,0.7073170731707317,5.945
16093201,MiniBatchKMeans,35.0,0.7073170731707317,9.631
16093201,MiniBatchKMeans,28.0,0.7073170731707317,6.771
16093201,MiniBatchKMeans,25.0,0.7804878048780488,22.255
16093201,MiniBatchKMeans,20.0,0.6585365853658537,7.879
16093201,MiniBatchKMeans,14.0,0.7073170731707317,10.643
16093201,MiniBatchKMeans,10.0,0.7804878048780488,8.384
16093201,MiniBatchKMeans,8.0,0.7804878048780488,7.533
16093201,MiniBatchKMeans,7.0,0.7073170731707317,7.408
16093201,MiniBatchKMeans,5.0,0.7804878048780488,6.692
16093201,MiniBatchKMeans,4.0,0.7073170731707317,6.004
16093201,MiniBatchKMeans,2.0,0.6829268292682927,8.991
16093201,KMeans,1400.0,0.7073170731707317,113.236
16093201,KMeans,700.0,0.7073170731707317,127.368
16093201,KMeans,350.0,0.7073170731707317,113.062
16093201,KMeans,280.0,0.7073170731707317,89.181
16093201,KMeans,200.0,0.7073170731707317,89.447
16093201,KMeans,175.0,0.7073170731707317,14.019
16093201,KMeans,140.0,0.7073170731707317,10.648
16093201,KMeans,100.0,0.7073170731707317,9.94
16093201,KMeans,70.0,0.7073170731707317,9.582
16093201,KMeans,56.0,0.7073170731707317,11.583
16093201,KMeans,50.0,0.7073170731707317,9.729
16093201,KMeans,40.0,0.7073170731707317,9.931
16093201,KMeans,35.0,0.7073170731707317,9.641
16093201,KMeans,28.0,0.7073170731707317,10.071
16093201,KMeans,25.0,0.7073170731707317,10.007
16093201,KMeans,20.0,0.7073170731707317,9.178
16093201,KMeans,14.0,0.7073170731707317,9.177
16093201,KMeans,10.0,0.7073170731707317,9.4
16093201,KMeans,8.0,0.7073170731707317,11.117
16093201,KMeans,7.0,0.7073170731707317,10.38
16093201,KMeans,5.0,0.7073170731707317,9.861
16093201,KMeans,4.0,0.7073170731707317,9.153
16093201,KMeans,2.0,0.6585365853658537,11.959
16093201,SpectralClustering,1400.0,0.7560975609756098,12.172
16093201,SpectralClustering,700.0,0.7560975609756098,12.758
16093201,SpectralClustering,350.0,0.7560975609756098,11.616
16093201,SpectralClustering,280.0,0.7560975609756098,11.595
16093201,SpectralClustering,200.0,0.7560975609756098,11.5
16093201,SpectralClustering,175.0,0.7560975609756098,11.493
16093201,SpectralClustering,140.0,0.7560975609756098,11.451
16093201,SpectralClustering,100.0,0.7560975609756098,11.309
16093201,SpectralClustering,70.0,0.7560975609756098,11.199
16093201,SpectralClustering,56.0,0.7560975609756098,11.771
16093201,SpectralClustering,50.0,0.7560975609756098,11.235
16093201,SpectralClustering,40.0,0.7560975609756098,12.125
16093201,SpectralClustering,35.0,0.7560975609756098,12.213
16093201,SpectralClustering,28.0,0.7560975609756098,12.87
16093201,SpectralClustering,25.0,0.7560975609756098,11.596
16093201,SpectralClustering,20.0,0.7804878048780488,14.575
16093201,SpectralClustering,14.0,0.7073170731707317,13.262
16093201,SpectralClustering,10.0,0.7073170731707317,11.873
16093201,SpectralClustering,8.0,0.7073170731707317,12.522
16093201,SpectralClustering,7.0,0.7073170731707317,12.594
